INFO 2026-05-22 00:34:02,608 django.utils.autoreload Watching for file changes with StatReloader
INFO 2026-05-25 12:10:39,153 django.server "GET /static/unfold/js/alpine/alpine.resize.js HTTP/1.1" 200 703
INFO 2026-05-25 12:10:39,213 django.server "GET /static/unfold/js/alpine/alpine.sort.js HTTP/1.1" 200 38101
INFO 2026-05-25 12:10:39,214 django.server "GET /static/unfold/js/alpine/alpine.js HTTP/1.1" 200 44758
INFO 2026-05-25 12:10:39,390 django.server "GET /static/unfold/fonts/inter/Inter-Medium.woff2 HTTP/1.1" 200 114348
INFO 2026-05-25 12:10:39,393 django.server "GET /static/unfold/fonts/material-symbols/Material-Symbols-Outlined.woff2 HTTP/1.1" 200 291696
INFO 2026-05-25 12:10:39,404 django.server "GET /static/unfold/fonts/inter/Inter-Regular.woff2 HTTP/1.1" 200 111268
INFO 2026-05-25 12:10:39,411 django.server "GET /static/unfold/fonts/inter/Inter-SemiBold.woff2 HTTP/1.1" 200 114812
WARNING 2026-05-25 12:10:39,767 django.request Not Found: /favicon.ico
WARNING 2026-05-25 12:10:39,770 django.server "GET /favicon.ico HTTP/1.1" 404 12045
INFO 2026-05-25 12:10:51,186 django.server "POST /admin/login/?next=/admin/ HTTP/1.1" 200 12926
INFO 2026-05-25 12:12:23,307 django.server "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2026-05-25 12:12:23,984 django.server "GET /admin/ HTTP/1.1" 200 57523
INFO 2026-05-25 12:12:24,267 django.server "GET /static/unfold/fonts/inter/Inter-Bold.woff2 HTTP/1.1" 200 114840
INFO 2026-05-25 12:12:44,695 django.server "GET /admin/iwm/product/ HTTP/1.1" 200 51781
INFO 2026-05-25 12:12:44,834 django.server "GET /static/admin/js/core.js HTTP/1.1" 200 6208
INFO 2026-05-25 12:12:44,837 django.server "GET /static/admin/js/actions.js HTTP/1.1" 200 7977
INFO 2026-05-25 12:12:44,838 django.server "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 9241
INFO 2026-05-25 12:12:44,864 django.server "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2026-05-25 12:12:44,928 django.server "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2026-05-25 12:12:44,946 django.server "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-05-25 12:12:45,006 django.server "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2026-05-25 12:12:45,007 django.server "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 285314
INFO 2026-05-25 12:12:45,516 django.server "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 325171
INFO 2026-05-25 12:12:53,365 django.server "GET /admin/iwm/product/add/ HTTP/1.1" 200 96533
INFO 2026-05-25 12:12:53,431 django.server "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-05-25 12:12:53,448 django.server "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 586
INFO 2026-05-25 12:12:53,455 django.server "GET /static/admin/js/SelectBox.js HTTP/1.1" 200 4530
INFO 2026-05-25 12:12:53,461 django.server "GET /static/admin/js/SelectFilter2.js HTTP/1.1" 200 15502
INFO 2026-05-25 12:12:53,468 django.server "GET /static/admin/js/inlines.js HTTP/1.1" 200 15526
INFO 2026-05-25 12:12:53,518 django.server "GET /static/admin/js/change_form.js HTTP/1.1" 200 606
INFO 2026-05-25 12:16:19,938 django.server "GET / HTTP/1.1" 302 0
INFO 2026-05-25 12:16:19,990 django.server "GET /home/ HTTP/1.1" 200 14597
INFO 2026-05-25 12:16:20,124 django.server "GET /api/order-count/ HTTP/1.1" 200 12
INFO 2026-05-25 12:16:25,220 django.server "GET /home/ HTTP/1.1" 200 14597
INFO 2026-05-25 12:16:25,270 django.server "GET /static/css/fa/css/all.min.css HTTP/1.1" 200 73621
INFO 2026-05-25 12:16:25,290 django.server "GET /static/css/item_cart.css HTTP/1.1" 200 9827
INFO 2026-05-25 12:16:25,293 django.server "GET /static/js/main.js HTTP/1.1" 200 13281
